Rank,Team,Current_AdjEM,AdjO,AdjD,AdjT,Games,Preseason_AdjEM,SurpriseZ,CollapseFactor,FinalPreseasonWeight,Blended_AdjEM,WAB,Consistency,Volatility_z,Swing_z,Rank,SOS,Road_Pct,Q1_W,Q1_L,Q2_W,Q2_L,Q3_W,Q3_L,Q4_W,Q4_L,T100_W,T100_L
204,Southern Illinois,-3.515931562208465,97.6,101.1,67.4,25,-4.15,0.07925855472394194,0.9245691963934282,9.24569196393428,-3.687118100534148,-6.750140122315663,26.51159818159904,1.2878665269260716,1.4281942684585216,204,1.42,0.308,0,5,1,3,3,2,7,4,1,5
205,Evansville,-2.429252716151268,105.7,108.2,63.6,25,-7.76,0.6663434104810915,0.8355501739924525,8.355501739924524,-3.7645966888663613,-9.488348039192154,25.740976379869522,1.3776739100748894,1.3712123415669635,205,0.48,0.077,0,5,0,2,2,6,7,3,0,5
206,Cleveland St.,-2.4321301647560176,97.4,99.9,68.3,26,-8.3,0.7334837294054979,0.8212404604959185,8.212404604959184,-3.8406637598858264,-1.858568579030866,23.64082545971344,1.3481873059901959,1.636732305495122,206,-2.72,0.615,1,3,0,1,0,0,18,3,1,4
207,George Washington,-6.563956254667687,98.8,105.3,69.6,17,2.42,-1.1229945318334609,0.7192023004714846,7.192023004714846,-3.893124632015489,-7.867553780820193,22.762477412136914,1.350452471738043,1.740180949522954,207,0.58,0.143,0,1,0,5,2,3,3,3,0,4
208,Holy Cross,-1.1992000566152115,100.5,101.7,71.1,16,-9.83,1.0788499929230986,0.7323787396323042,7.323787396323041,-3.9093149608315017,-5.690580609143861,20.868191440391918,1.3954192328600032,1.91061862534481,208,4.31,0.429,0,4,0,0,4,3,1,4,0,4
209,Valparaiso,-2.305571855941068,94.5,96.8,69.3,26,-9.49,0.8980535180073665,0.7820954591924663,7.820954591924663,-3.9669408788321787,-10.48771370622229,18.108593711468146,1.539437737913886,2.04748174249351,209,2.24,0.25,0,3,1,5,5,7,2,3,1,6
210,Lafayette,-2.24886307949771,104.7,106.9,70.8,15,-7.1,0.6063921150627862,0.8475369063099265,8.475369063099265,-4.000280732032611,-3.670821889267309,33.56617069550878,1.0653124436634798,1.1613236500146205,210,-3.21,0.5,0,0,0,0,5,2,4,4,0,0
211,Iowa St.,-4.612491402752212,96.6,101.2,71.9,24,25.07,-3.7103114253440266,0.05018900001128962,0.5018900001128962,-4.0044833832316895,-10.27752895790485,32.18945666797957,1.1193677577978793,1.1857264790552169,211,11.42,0.0,0,14,0,4,0,4,2,0,0,17
212,Wagner,-1.2691388359980635,101.5,102.7,67.5,20,-14.86,1.698857645500242,0.519168983124909,5.19168983124909,-4.070044062115182,-3.823804552965587,23.480465700828827,1.386522634747271,1.5907961222733327,212,-5.34,0.6,0,1,0,0,4,2,9,4,0,1
213,Radford,-5.398460293841097,96.3,101.7,65.6,25,-0.1,-0.6623075367301372,0.8363803155348336,8.363803155348336,-4.070216067073078,-8.037643098520814,23.254623344453123,1.4121578667989791,1.5756273836413484,213,-4.76,0.5,0,1,0,2,3,4,10,5,0,4
214,Saint Peter's,-2.7351621017374725,89.9,92.7,68.9,25,-8.37,0.7043547372828158,0.827565084753973,8.27565084753973,-4.136545691262455,-7.115174148993159,27.902023020566528,1.162554102235045,1.5048180101097914,214,-4.9,0.364,0,2,0,0,3,2,11,7,0,2
215,La Salle,-2.5684321792759732,100.3,102.8,71.2,24,-8.82,0.7814459775905034,0.8104337504751888,8.10433750475189,-4.146562098496224,-7.109730988822447,16.57839130163209,1.6349703226429197,2.1221088748646357,215,4.57,0.2,1,5,3,4,1,5,3,2,3,6
216,UC San Diego,-7.621881103131386,100.5,108.1,70.7,14,3.02,-1.3302351378914232,0.6524094826874756,6.524094826874755,-4.239094089194766,-6.015850292613047,28.892915323260866,1.1269302079264363,1.4711088152112872,216,0.82,0.0,0,2,0,3,1,4,3,1,0,2
217,Illinois St.,-6.006722484751393,95.5,101.5,70.8,24,0.98,-0.8733403105939241,0.7883468877159221,7.8834688771592205,-4.279193730772423,-11.145435380267958,20.45454896443529,1.414043588507493,1.9333816747403072,217,1.37,0.231,0,5,0,0,3,9,3,4,0,5
218,South Florida,-5.639415443720722,96.5,102.2,69.0,21,-1.27,-0.5461769304650903,0.8588455720064986,8.588455720064985,-4.371132589894207,-6.194543316502447,28.296317750098137,1.2727846658313868,1.2849755230564655,218,5.02,0.333,0,4,1,4,5,5,2,0,0,5
219,Montana St.,-5.522156650445339,97.5,103.0,69.8,21,-1.97,-0.44401958130566743,0.8764215075941285,8.764215075941285,-4.476207184332848,-6.1919602980654425,34.54858191312565,1.088375202824193,1.0521725258495023,219,-6.03,0.533,0,0,0,2,4,5,7,3,0,1
220,Bucknell,-3.007904230215047,101.6,104.7,73.5,12,-6.87,0.48276197122311915,0.8699884952580855,8.699884952580856,-4.631091458064305,-4.184427636406001,26.333616876341665,1.2707831405192465,1.4737122676456678,220,-1.8,0.429,0,1,0,1,1,3,4,2,0,3
221,Texas Southern,-4.75159119501231,96.5,101.3,74.8,23,-4.58,-0.02144889937653871,0.9303984858035593,9.303984858035593,-4.702170608444345,-3.6799023424094877,38.1101063268807,0.9062427341955052,1.0853891246194083,221,-9.14,0.538,0,4,0,1,1,0,14,3,0,5
222,Milwaukee,-6.70497932405253,100.0,106.7,71.2,22,0.74,-0.9306224155065663,0.7736551265905938,7.736551265905938,-4.768020875203052,-8.097976339993838,31.808421753441962,1.104893174954289,1.2402522637976023,222,-4.43,0.462,1,2,0,0,1,3,8,7,1,2
223,St. Francis (NY),-6.77146061351695,102.4,109.2,74.4,19,0.0,-0.8464325766896188,0.7950030964179513,7.950030964179513,-4.773937062552054,-8.026704892132106,24.331093820514443,1.287417603330995,1.6660495054736546,223,-6.35,0.556,0,0,0,0,2,2,7,8,0,0
224,UNC Wilmington,-8.208240823524733,100.0,108.2,71.4,16,4.19,-1.5497801029405918,0.5745231483268916,5.745231483268915,-4.932545019997868,-7.491880578179728,26.418535095771453,1.3199395390342201,1.3885057007519914,224,-4.4,0.333,0,1,0,0,3,1,3,8,0,1
225,Louisiana,-4.527957181405782,97.9,102.5,73.3,24,-6.16,0.2040053523242773,0.9104377791874517,9.104377791874517,-4.9768021796840625,-5.49511847452532,33.24936498132247,1.0181870598420584,1.269000397818401,225,-4.89,0.5,0,1,0,0,3,3,12,5,1,1
226,Albany,-3.130415730232585,98.4,101.5,71.2,16,-8.52,0.6736980337209268,0.8340287023566471,8.340287023566471,-4.977176193822745,-6.631290493852497,29.616378504317492,1.078528249637778,1.49425913230714,226,-4.62,0.333,0,0,1,1,0,2,6,6,0,0
227,Fresno St.,-3.1250687994461686,98.0,101.2,67.1,22,-10.2,0.8843664000692288,0.7855740723696661,7.855740723696662,-4.986647973244045,-4.92581375623617,35.8700670188951,1.0278798673272416,1.0466593568784148,227,1.85,0.364,1,6,0,4,1,1,8,1,1,10
228,Northern Colorado,-7.348627268576337,96.5,103.9,70.3,19,0.58,-0.9910784085720421,0.7573825195536434,7.573825195536434,-5.0888834593618775,-7.596714108781288,34.09059338012375,1.017217644032058,1.2001543921434228,228,-5.05,0.4,0,2,0,0,2,4,6,5,0,2
229,Longwood,-6.480781427548592,95.7,102.2,67.3,27,-1.23,-0.656347678443574,0.8376000340753714,8.376000340753714,-5.23755023683357,-10.36027905627288,28.4956919794826,1.1745374638257502,1.4223758646913434,229,-5.23,0.267,0,1,0,3,1,4,11,7,0,4
230,Arkansas St.,-6.800096759803395,98.1,104.9,68.7,21,-1.61,-0.6487620949754244,0.839141852127948,8.39141852127948,-5.318294374324285,-9.698898320741268,36.344515109460275,1.0207944490498881,1.0236930085624782,230,-6.28,0.091,0,1,0,2,0,3,8,7,0,1
231,Northern Kentucky,-5.0804395650438465,100.9,106.0,66.8,25,-5.98,0.11244505436951924,0.9210232968123933,9.210232968123933,-5.322623276057242,-7.274836873327633,32.22736786111725,1.0673380958420144,1.2684170438867506,231,-4.59,0.417,0,1,1,2,2,3,11,5,1,2
232,Cal Baptist,-6.066271628896445,102.7,108.8,71.9,19,-3.93,-0.26703395361205556,0.9024236614272393,9.024236614272393,-5.378359200919711,-6.540114718172848,21.804688054484426,1.349338591391265,1.8717725545365593,232,-4.4,0.286,0,1,2,2,0,2,7,5,1,2
233,Austin Peay,-5.903411324332765,101.1,107.0,68.3,25,-4.59,-0.16417641554159568,0.9151913305886247,9.151913305886247,-5.55144783497854,-10.178827043614628,29.383975996401453,1.2151980488096896,1.2741883870909798,233,-7.46,0.417,0,0,0,1,3,6,9,6,0,1
234,UMass Lowell,-3.7930376881309797,98.5,102.3,71.1,23,-10.82,0.8783702889836276,0.787085225211492,7.87085225211492,-5.584636497461287,-7.019699348223195,24.73038787766037,1.2580722968695957,1.6752688340040691,234,-2.62,0.467,0,2,1,0,4,7,6,3,0,2
235,Merrimack,-4.522077197774081,92.5,97.0,68.0,18,-7.77,0.4059903502782398,0.8824682680063602,8.824682680063603,-5.590566560382219,-6.542434773112781,31.493265246872586,1.1250446668284337,1.234022497266122,235,-6.38,0.333,0,0,0,0,0,6,9,3,0,0
236,UNC Asheville,-6.592020972070728,98.5,105.1,70.7,20,-4.18,-0.301502621508841,0.897775261914012,8.97775261914012,-5.844739846303721,-6.541397091577686,22.314849054171276,1.3747541612678873,1.751897014989381,236,-5.58,0.4,0,0,1,2,2,3,7,5,1,1
237,Stony Brook,-3.6341292540666785,93.0,96.6,68.9,22,-15.1,1.4332338432416651,0.6166017849221619,6.166017849221619,-6.144202351895332,-9.782979080110096,28.18965690634634,1.2032563654494441,1.402428168119205,237,-3.59,0.308,0,1,0,2,2,6,6,5,0,1
238,Southern Mississippi,-8.158076058224879,91.1,99.2,69.7,23,0.0,-1.0197595072781098,0.7493898389981539,7.493898389981539,-6.153222750975586,-12.033471503697072,30.063455359767183,1.202035460020169,1.2357414059210847,238,-0.96,0.167,0,0,0,5,1,10,5,2,0,6
239,San Diego,-7.840058513301628,93.3,101.2,71.9,14,-3.47,-0.5462573141627034,0.8588309540179617,8.588309540179617,-6.178516946670826,-5.891496913159411,31.126160378095722,1.080048308356982,1.3436059980955537,239,5.27,0.333,0,3,0,4,1,3,2,1,0,4
240,UC Davis,-4.885133406014049,95.3,100.2,70.4,17,-8.9,0.501858324248244,0.8667140762212543,8.667140762212544,-6.240851763347026,-5.325360401124053,33.81706715241478,0.9508916294275017,1.3526178176267156,240,-3.36,0.444,0,1,0,2,1,3,8,2,0,3
241,Kansas City,-6.140356559093746,94.3,100.4,63.6,20,-6.55,0.051205430113281714,0.92745194788552,9.2745194788552,-6.270136522683396,-8.613881846296952,31.818785425894518,1.0808722309031396,1.2801319123147605,241,-4.04,0.182,0,1,0,4,1,3,6,5,0,3
242,Oakland,-6.98322023468296,100.8,107.8,71.5,30,-3.94,-0.38040252933537005,0.8863910777405148,8.863910777405149,-6.289135874755229,-10.737085956051978,19.8524133558003,1.535309374854024,1.7958838012237146,242,-0.54,0.333,0,5,1,1,3,3,8,9,1,7
243,Lipscomb,-8.00533932230438,97.4,105.4,68.0,23,-1.7,-0.7881674152880475,0.8088799699010744,8.088799699010744,-6.364792652564693,-8.414885740522088,29.272037030723197,1.144497804579311,1.4005753240901337,243,-4.82,0.364,0,1,0,1,3,3,8,7,1,2
244,The Citadel,-3.887671522663908,102.0,105.8,75.8,21,-14.38,1.3115410596670116,0.6587409309307192,6.5874093093071915,-6.393063076940611,-6.999776359407962,26.455109124621842,1.2463209630210892,1.502882872539011,244,-0.36,0.1,0,0,0,5,5,6,4,1,0,5
245,Quinnipiac,-7.7224026430459105,91.3,99.0,73.2,22,-3.2,-0.5653003303807388,0.855332156993849,8.55332156993849,-6.456367983404507,-10.231916730596197,28.315464963254882,1.2582001679119545,1.3043143925059077,245,-5.4,0.125,0,0,0,2,1,3,8,8,0,0
246,Little Rock,-6.6676776078518,95.8,102.5,68.7,25,-6.49,-0.02220970098147501,0.9303245484876947,9.303245484876948,-6.619490377178839,-11.374100052351572,34.14076589616094,1.0180191935081928,1.1946680473469737,246,-5.14,0.25,0,0,1,1,1,7,8,7,0,2
247,Marist,-6.240273146527102,91.2,97.4,68.6,21,-7.75,0.18871585668411228,0.912290336947004,9.12290336947004,-6.697503049952896,-6.647039476979554,29.579626380468238,1.1741035585218995,1.3211485240505958,247,-6.85,0.545,0,0,0,0,1,3,11,6,0,0
248,Charlotte,-6.0630510524286905,95.6,101.6,64.3,24,-8.91,0.3558686184464137,0.8900446320536186,8.900446320536187,-6.833226509572837,-9.702562441940291,19.44457471469282,1.5366432552345253,1.8495502661062002,248,-1.74,0.25,1,0,0,2,4,8,4,5,3,2
249,IUPUI,-9.942599414548965,94.2,104.1,74.0,18,0.0,-1.2428249268186207,0.6815192817207962,6.815192817207962,-7.2119846410291775,-7.752790242502549,30.491558284693898,1.1161042971324648,1.3367284490866693,249,-5.26,0.444,0,0,0,2,2,3,6,5,0,2
250,LIU,-6.495454544298397,93.9,100.4,75.2,18,-9.23,0.3418181819627004,0.892090312773724,8.92090312773724,-7.4016134124818995,-6.301618839277914,27.15512779200405,1.1974836223590732,1.5174213626972433,250,-6.18,0.333,0,0,0,0,2,5,7,4,0,0
251,Towson,-9.859495476352166,98.1,108.0,67.6,18,-1.66,-1.0249369345440207,0.7479284981976386,7.479284981976386,-7.452584787161111,-9.232760738636857,30.670372243712094,1.1406702201593646,1.2790721196728223,251,0.07,0.0,0,1,0,4,1,7,3,2,0,2
252,Niagara,-4.903826763442979,99.0,103.9,66.5,20,-15.58,1.3345216545696277,0.6509499686941144,6.509499686941144,-7.525398168479041,-8.099896177182178,29.436565275062563,1.177795969618975,1.3280620285230629,252,-4.58,0.364,0,1,0,0,1,3,8,7,0,1
253,Purdue-Fort Wayne,-9.778000922154533,99.4,109.2,70.8,23,0.0,-1.2222501152693166,0.6881801059471038,6.881801059471037,-7.526120020743331,-12.233283791625418,27.951094908421954,1.3113516095725744,1.2618579463807524,253,-6.95,0.25,0,0,0,0,2,5,6,10,0,0
254,Youngstown St.,-8.705727946274095,98.4,107.1,69.7,23,-4.84,-0.4832159932842619,0.8699114452058581,8.69911445205858,-7.644865192646735,-8.633714818496177,26.057388463723136,1.2480873538337378,1.5421730885474816,254,-5.89,0.417,1,1,0,0,1,3,9,8,1,1
255,Jackson St.,-8.546933638396808,88.7,97.2,69.2,18,-5.87,-0.33461670479960104,0.8931257942952454,8.931257942952454,-7.659177675740611,-3.3711916247867624,31.371829100001783,1.2330836477458431,1.0900742435643556,255,-12.69,0.5,0,2,0,1,0,2,12,1,0,3
256,North Alabama,-9.803761333143996,94.1,103.9,71.8,20,-2.66,-0.8929701666429994,0.7833921372917488,7.833921372917488,-7.7931332279287835,-7.78317965428262,25.611260962750805,1.3800692216747863,1.3802007751469307,256,-5.59,0.364,0,1,0,3,0,0,9,7,0,4
257,Manhattan,-9.202445091220909,90.6,99.8,69.4,20,-4.59,-0.5765556364026136,0.8532305176059959,8.532305176059959,-7.823138761666536,-10.159478753755327,27.793025149283974,1.1953663996725314,1.4552570822476232,257,-5.96,0.3,0,0,1,1,0,4,6,8,0,0
258,Tarleton St.,-6.746105085382155,96.6,103.4,65.3,15,-9.96,0.40173686432723077,0.8831283996273787,8.831283996273786,-7.937094993001407,-7.076102809909621,25.208842078209123,1.4252629819097307,1.3584420767464407,258,-2.67,0.364,0,0,0,1,2,8,3,1,0,3
259,Canisius,-4.189643537213556,99.1,103.3,72.9,13,-20.64,2.0562945578483056,0.3871182440426122,3.871182440426122,-7.96426522139948,-4.1118494865129485,26.35493026365471,1.278936368407571,1.4581243983307537,259,-5.41,0.5,0,0,0,0,1,3,6,3,0,0
260,New Hampshire,-6.439819998046545,96.2,102.6,68.1,18,-11.24,0.6000225002441819,0.8487674153013669,8.48767415301367,-7.9779831261880885,-7.135816213727846,26.494043419405855,1.260646444891636,1.474241468568031,260,-5.32,0.625,0,0,0,0,5,1,4,8,0,0
261,Long Beach St.,-6.692362814198262,96.2,102.9,75.0,18,-10.79,0.5122046482252172,0.8649110276535663,8.649110276535662,-8.022272725841276,-8.469896579585868,27.419026251658025,1.2194015888523002,1.4507325504789592,261,-3.05,0.182,0,1,0,2,0,7,6,2,0,1
262,Georgia Southern,-6.984091396712699,93.4,100.4,68.3,22,-10.71,0.4657385754109127,0.8728495459662438,8.728495459662437,-8.042443777472824,-9.516994277874527,23.746834190664003,1.3286012652962644,1.6591337774218058,262,-4.25,0.308,0,1,0,0,1,7,8,5,0,1
263,Fairleigh Dickinson,-6.150880937400586,101.9,108.0,72.7,24,-14.31,1.0198898828249268,0.7493531094946274,7.493531094946274,-8.092251443573163,-10.88865325567766,30.517121534094763,1.0881636859916297,1.385395520397541,263,-4.16,0.357,0,2,0,0,2,5,7,8,0,2
264,Western Carolina,-7.421839504073063,98.5,105.9,72.0,25,-10.02,0.3247700619908671,0.8945274543860845,8.945274543860846,-8.10650796698533,-10.019512798914963,25.600696651108223,1.3114973342490712,1.4825851726365178,264,-0.78,0.286,0,1,1,3,4,8,4,4,1,4
265,Portland St.,-10.184009567081517,88.6,98.8,71.2,18,-4.04,-0.7680011958851897,0.8135126709218478,8.135126709218477,-8.27155293784969,-9.525407634573606,21.93830910699115,1.4615916126591244,1.6502261799946731,265,-5.75,0.25,0,0,0,2,2,4,4,6,0,2
266,UT Arlington,-8.925850767227999,95.7,104.7,71.7,23,-6.88,-0.2557313459034999,0.9039063897853311,9.03906389785331,-8.348662374040108,-9.135313711891179,37.50416762005961,0.935638319139594,1.0781142722040578,266,-4.18,0.273,0,1,0,2,1,4,9,6,0,3
267,Fairfield,-7.158806156537594,95.6,102.7,65.8,27,-12.4,0.6551492304328008,0.8378444162192203,8.378444162192203,-8.40004361060302,-13.059035287297842,17.07895854955636,1.6138448507673822,2.075731462379403,267,-4.19,0.385,0,1,0,0,4,6,6,10,0,1
268,High Point,-10.260877696542693,94.3,104.5,67.9,24,-2.81,-0.9313597120678365,0.7734614028031264,7.734614028031263,-8.444890172575331,-10.623361254372686,21.60484212185177,1.4184232819871538,1.7639863291659232,268,-5.57,0.286,0,1,0,1,2,9,7,4,0,4
269,Prairie View A&M,-5.950996161705831,93.6,99.5,71.2,21,-16.56,1.326125479786771,0.6538060951826984,6.538060951826984,-8.469776037103408,-2.9610622802390445,30.890682731435206,1.24413616358119,1.1122340959996486,269,-13.83,0.556,0,1,0,2,1,0,15,2,0,2
270,Southern,-10.508975846202603,91.4,101.9,71.9,19,-5.01,-0.6873719807753254,0.8311699962938355,8.311699962938356,-8.835486557761994,-8.110008652281522,24.06473799969475,1.399656645015341,1.5067846402148786,270,-11.78,0.273,0,2,0,1,0,1,8,7,0,3
271,Stetson,-7.3279216887314504,99.9,107.3,70.0,22,-13.23,0.7377597889085687,0.820296901968711,8.20296901968711,-8.930895406565124,-9.027353548655604,25.125475706192276,1.2824029491359155,1.5831019545708769,271,-3.69,0.308,0,1,0,2,3,4,6,6,1,3
272,Troy,-11.357487643109593,91.5,102.9,70.9,25,2.65,-1.7509359553886992,0.49964901678688756,4.996490167868876,-9.024272193779767,-11.386066472475772,23.895028864529102,1.348533909322852,1.6066755837696332,272,-2.33,0.235,0,2,0,1,1,8,7,6,0,3
273,Samford,-11.696412675866952,91.9,103.6,74.7,17,-2.81,-1.110801584483369,0.7228810047002681,7.22881004700268,-9.045098430202385,-8.609340474343508,27.026475589922796,1.2313704670223005,1.4697835193354134,273,-0.27,0.2,0,0,1,4,1,7,2,2,0,4
274,Lehigh,-10.448686655992034,92.0,102.5,71.7,15,-6.75,-0.4623358319990043,0.873414939867283,8.73414939867283,-9.087572706228219,-7.565971330658284,29.36077058924887,1.1629673705715557,1.359789685034392,274,-1.97,0.333,0,0,0,1,3,7,1,3,0,2
275,Southeast Missouri,-10.445432769045297,93.1,103.6,70.5,27,-5.07,-0.6719290961306621,0.8343956742063025,8.343956742063025,-9.176407378874337,-12.346180702247231,26.528556437736466,1.2339050969332677,1.5171614226010537,275,-6.69,0.286,0,0,0,4,0,6,11,6,0,0
276,Sacred Heart,-9.409192042115876,99.0,108.5,68.2,18,-8.83,-0.0723990052644845,0.9252836566811138,9.252836566811137,-9.21254574831238,-5.678603787062389,17.371928379273406,1.5213015208619625,2.217145530437014,276,-5.25,0.455,0,1,0,0,4,5,5,3,0,1
277,Coppin St.,-7.738371594045134,91.2,98.9,78.9,22,-13.31,0.6964535507443583,0.8292497868304882,8.292497868304881,-9.263591365627908,-7.804175282104669,27.236810893713034,1.269653259773217,1.3863293974705952,277,-2.95,0.308,0,3,0,2,3,3,6,5,1,3
278,Sacramento St.,-8.600048919579251,101.2,109.8,67.0,18,-10.59,0.2487438850525936,0.9048129360732685,9.048129360732686,-9.265726555065426,-8.34045973371213,35.87217014525181,0.9787344370929197,1.1262179002353276,278,-4.13,0.25,0,1,0,2,2,7,4,2,0,1
279,Idaho St.,-10.12108699623765,89.9,100.0,66.6,19,-7.74,-0.2976358745297063,0.898306340284502,8.98306340284502,-9.356715521000313,-8.191543503937943,26.407742698007418,1.2453857757882518,1.5095121158956735,279,-6.41,0.455,0,0,1,2,1,3,6,6,0,1
280,Florida Gulf Coast,-12.717448341659917,89.0,101.7,74.3,16,-1.37,-1.4184310427074895,0.6218371775482314,6.218371775482314,-9.541578696279936,-6.526210761363517,17.137655759602254,1.4783264670413767,2.3746686341098737,280,-7.15,0.429,0,0,1,0,0,1,7,7,0,0
281,CSUN,-12.333852561314899,97.3,109.7,72.0,21,0.77,-1.6379815701643623,0.5419083566575039,5.419083566575039,-9.645989755820558,-9.580953805256353,20.17001980565891,1.4729809226546045,1.859690490657004,281,-2.38,0.444,0,0,1,3,2,4,5,6,0,3
282,William & Mary,-11.037807876602884,91.6,102.6,70.6,17,-6.93,-0.5134759845753605,0.8646880582617182,8.646880582617182,-9.652854878093045,-5.640622689446008,20.078541732715607,1.4538707673620497,1.9090313824126053,282,-1.26,0.417,0,1,1,1,1,6,5,2,0,1
283,Green Bay,-8.593688564997933,99.1,107.7,68.2,25,-12.73,0.5170389293752584,0.8640615278012453,8.640615278012454,-9.656103015046842,-11.754891320807072,30.23500974455554,1.161249847716567,1.283737078090513,283,-2.87,0.154,0,4,0,1,0,4,8,8,0,5
284,Lamar,-11.25957074151421,92.7,103.9,69.2,28,-4.9,-0.7949463426892762,0.807303066976841,8.073030669768409,-9.836318835878425,-12.506740870351937,29.373071723587685,1.2260279292256508,1.2590937178529948,284,-5.68,0.235,0,1,0,3,2,6,8,8,0,5
285,NJIT,-8.58768912276851,95.2,103.8,69.7,19,-13.11,0.5652888596539363,0.8553342860462294,8.553342860462294,-9.991543299390544,-8.45891852905387,25.41338604367471,1.24615182120005,1.6178568765067984,285,-4.64,0.364,0,0,1,1,2,6,4,5,0,0
286,New Orleans,-9.691624656300391,96.0,105.7,74.9,24,-11.17,0.18479691796245112,0.9127595690468202,9.127595690468201,-10.09895914993917,-12.117149952083835,31.29591596301649,1.141312047854053,1.224783180524568,286,-9.03,0.154,0,1,0,0,0,6,9,8,0,1
287,Jacksonville,-12.53175225232495,91.3,103.9,69.9,22,-4.26,-1.0339690315406187,0.7453656773090142,7.453656773090142,-10.43847050208756,-9.953412069418526,28.183737342058173,1.1674931069930428,1.46633817733057,287,-5.73,0.333,0,0,0,2,0,5,9,6,0,3
288,Saint Francis,-9.097865622746625,94.1,103.2,70.7,22,-14.09,0.6240167971566719,0.844089289080538,8.44089289080538,-10.482124347550027,-11.730704770262019,26.63241888190404,1.2106282576023277,1.5489340613780664,288,-3.29,0.167,0,1,1,1,1,6,4,8,1,2
289,Rider,-10.330059598421357,98.9,109.2,69.2,23,-10.9,0.07124255019733039,0.9254034934633038,9.254034934633037,-10.493581725112062,-12.93720902585316,22.736862277946454,1.376073666967682,1.6962330391498928,289,-3.49,0.357,0,2,0,0,1,4,5,11,0,2
290,Cal St. Fullerton,-9.09445260508295,100.9,109.9,74.3,15,-13.07,0.49694342436463135,0.8675634357417551,8.67563435741755,-10.551241261648698,-7.168769304598484,27.284346532026824,1.1804902976540665,1.535952910717268,290,-2.23,0.167,0,2,0,0,2,4,3,4,0,2
291,Middle Tennessee,-13.37160163586752,90.4,103.8,71.0,22,-2.54,-1.3539502044834402,0.644299522413326,6.44299522413326,-10.917993741914252,-12.507787069003388,26.81268052839884,1.2179000572614338,1.5160104513282533,291,0.06,0.0,0,1,0,5,1,10,3,2,0,6
292,Binghamton,-11.0135247509413,96.5,107.5,68.3,18,-11.52,0.06330940613233738,0.9262208060625652,9.262208060625651,-11.185597355035101,-11.16715188613362,20.81291097722018,1.5021190723933173,1.7242180000287721,292,-4.01,0.375,0,0,0,0,1,6,3,8,0,0
293,Robert Morris,-14.126029709919365,95.4,109.6,68.6,18,-2.74,-1.4232537137399206,0.6201345664517777,6.201345664517777,-11.20847682023851,-11.308002063617467,33.12649715933479,1.019728608760496,1.2767769897088477,293,-3.12,0.1,0,2,0,1,0,4,3,8,0,2
294,UT Rio Grande Valley,-13.320610120498145,87.1,100.5,72.6,15,-7.75,-0.6963262650622681,0.8292768195746789,8.292768195746788,-11.337343123207223,-7.235013437959701,27.206214376784374,1.3221942929329207,1.3124992972636773,294,-4.19,0.125,0,1,0,2,1,4,4,3,0,1
295,Fordham,-14.584758093926908,84.3,98.9,65.3,14,-4.79,-1.2243447617408636,0.6875054778501551,6.875054778501552,-11.358922322359527,-7.514959376735767,21.27640738530664,1.5013549436636833,1.668252089161664,295,4.2,0.0,0,2,1,5,0,4,1,1,1,3
296,Western Michigan,-11.732825094521928,91.9,103.6,68.1,20,-11.12,-0.07660313681524111,0.9248465142913836,9.248465142913837,-11.539047694658535,-10.711379630904547,26.9683891080913,1.2121296890842115,1.5100844184297666,296,0.68,0.3,0,2,1,4,0,5,3,5,0,7
297,Hampton,-13.292037598726324,94.2,107.4,72.2,25,-6.04,-0.9065046998407905,0.7799273319830107,7.799273319830107,-11.567590145070238,-11.465848146700719,29.116052123473096,1.1110767363521878,1.479489108252701,297,-7.42,0.462,0,0,0,0,2,6,9,8,0,0
298,Illinois Chicago,-13.817564496719328,90.0,103.8,70.3,22,-4.66,-1.144695562089916,0.7125818496270322,7.1258184962703215,-11.577107546818771,-10.026754693488975,26.91580858143442,1.2974716092851892,1.374526943311205,298,-5.26,0.182,0,1,0,2,0,3,9,7,0,3
299,Maine,-13.805841166350802,84.6,98.4,66.8,9,-9.44,-0.5457301457938504,0.8589267979311,8.589267979311,-11.67389458523085,-4.755454641657702,29.109343591076684,1.1748655458683248,1.3630538724176566,299,-2.97,0.143,0,0,0,2,0,3,2,2,0,0
300,New Mexico,-14.41506058230918,89.0,103.4,70.4,20,2.2,-2.0768825727886475,0.37981727767781415,3.7981727767781415,-11.763307803632621,-10.9871544091998,25.75334090211416,1.2234150121218537,1.6230043283793725,300,-0.74,0.25,0,3,0,2,1,7,3,4,0,7
301,North Florida,-11.361354487689013,98.3,109.6,69.0,21,-13.29,0.24108068903887325,0.9057983460977841,9.057983460977841,-11.942552463770198,-9.829858509343346,32.36296427185299,1.0932768703617657,1.213055596067331,301,-3.85,0.231,0,2,0,3,0,2,7,7,0,4
302,Presbyterian,-13.6502354972273,89.9,103.5,67.5,21,-7.81,-0.7300294371534125,0.8219998536116414,8.219998536116414,-12.007294715473105,-12.377377642043221,21.631012514436073,1.3674351115833439,1.8585674511968493,302,-6.87,0.182,0,0,0,0,0,6,6,9,0,2
303,Cal Poly,-14.220987003961952,88.3,102.5,68.9,23,-5.18,-1.130123375495244,0.7170377386648382,7.170377386648382,-12.072280412214795,-14.53178078374292,37.87966355604787,0.9798346244975822,0.9796981114313541,303,-1.56,0.077,0,2,0,4,0,8,3,6,0,2
