Team,Seed,Count,P(Seed),P(Seed | In)
UC Santa Barbara,5,0,0.0,0.0
UC Santa Barbara,6,0,0.0,0.0
UC Santa Barbara,7,0,0.0,0.0
UC Santa Barbara,8,0,0.0,0.0
UC Santa Barbara,9,0,0.0,0.0
UC Santa Barbara,10,0,0.0,0.0
UC Santa Barbara,11,0,0.0,0.0
UC Santa Barbara,12,0,0.0,0.0
UC Santa Barbara,13,0,0.0,0.0
UC Santa Barbara,14,7,0.0035,0.06086956521739131
UC Santa Barbara,15,80,0.04,0.6956521739130435
UC Santa Barbara,16,28,0.014,0.24347826086956523
Mercer,1,0,0.0,0.0
Mercer,2,0,0.0,0.0
Mercer,3,0,0.0,0.0
Mercer,4,0,0.0,0.0
Mercer,5,0,0.0,0.0
Mercer,6,0,0.0,0.0
Mercer,7,0,0.0,0.0
Mercer,8,0,0.0,0.0
Mercer,9,0,0.0,0.0
Mercer,10,0,0.0,0.0
Mercer,11,0,0.0,0.0
Mercer,12,0,0.0,0.0
Mercer,13,158,0.079,0.15221579961464354
Mercer,14,834,0.417,0.8034682080924855
Mercer,15,46,0.023,0.04431599229287091
Mercer,16,0,0.0,0.0
Montana,1,0,0.0,0.0
Montana,2,0,0.0,0.0
Montana,3,0,0.0,0.0
Montana,4,0,0.0,0.0
Montana,5,0,0.0,0.0
Montana,6,0,0.0,0.0
Montana,7,0,0.0,0.0
Montana,8,0,0.0,0.0
Montana,9,0,0.0,0.0
Montana,10,0,0.0,0.0
Montana,11,0,0.0,0.0
Montana,12,0,0.0,0.0
Montana,13,3,0.0015,0.01098901098901099
Montana,14,116,0.058,0.4249084249084249
Montana,15,154,0.077,0.5641025641025641
Montana,16,0,0.0,0.0
Duquesne,1,0,0.0,0.0
Duquesne,2,0,0.0,0.0
Duquesne,3,0,0.0,0.0
Duquesne,4,0,0.0,0.0
Duquesne,5,0,0.0,0.0
Duquesne,6,0,0.0,0.0
Duquesne,7,0,0.0,0.0
Duquesne,8,0,0.0,0.0
Duquesne,9,0,0.0,0.0
Duquesne,10,0,0.0,0.0
Duquesne,11,0,0.0,0.0
Duquesne,12,0,0.0,0.0
Duquesne,13,0,0.0,0.0
Duquesne,14,1,0.0005,0.5
Duquesne,15,1,0.0005,0.5
Duquesne,16,0,0.0,0.0
Marshall,1,0,0.0,0.0
Marshall,2,0,0.0,0.0
Marshall,3,0,0.0,0.0
Marshall,4,0,0.0,0.0
Marshall,5,0,0.0,0.0
Marshall,6,0,0.0,0.0
Marshall,7,0,0.0,0.0
Marshall,8,0,0.0,0.0
Marshall,9,0,0.0,0.0
Marshall,10,0,0.0,0.0
Marshall,11,0,0.0,0.0
Marshall,12,0,0.0,0.0
Marshall,13,7,0.0035,0.023178807947019868
Marshall,14,186,0.093,0.6158940397350994
Marshall,15,109,0.0545,0.3609271523178808
Marshall,16,0,0.0,0.0
Drake,1,0,0.0,0.0
Drake,2,0,0.0,0.0
Drake,3,0,0.0,0.0
Drake,4,0,0.0,0.0
Drake,5,0,0.0,0.0
Drake,6,0,0.0,0.0
Drake,7,0,0.0,0.0
Drake,8,0,0.0,0.0
Drake,9,0,0.0,0.0
Drake,10,0,0.0,0.0
Drake,11,0,0.0,0.0
Drake,12,0,0.0,0.0
Drake,13,0,0.0,0.0
Drake,14,0,0.0,0.0
Drake,15,9,0.0045,0.6923076923076923
Drake,16,4,0.002,0.3076923076923077
Saint Joseph's,1,0,0.0,0.0
Saint Joseph's,2,0,0.0,0.0
Saint Joseph's,3,0,0.0,0.0
Saint Joseph's,4,0,0.0,0.0
Saint Joseph's,5,0,0.0,0.0
Saint Joseph's,6,0,0.0,0.0
Saint Joseph's,7,0,0.0,0.0
Saint Joseph's,8,0,0.0,0.0
Saint Joseph's,9,0,0.0,0.0
Saint Joseph's,10,0,0.0,0.0
Saint Joseph's,11,0,0.0,0.0
Saint Joseph's,12,0,0.0,0.0
Saint Joseph's,13,1,0.0005,0.1111111111111111
Saint Joseph's,14,5,0.0025,0.5555555555555556
Saint Joseph's,15,3,0.0015,0.3333333333333333
Saint Joseph's,16,0,0.0,0.0
Oakland,1,0,0.0,0.0
Oakland,2,0,0.0,0.0
Oakland,3,0,0.0,0.0
Oakland,4,0,0.0,0.0
Oakland,5,0,0.0,0.0
Oakland,6,0,0.0,0.0
Oakland,7,0,0.0,0.0
Oakland,8,0,0.0,0.0
Oakland,9,0,0.0,0.0
Oakland,10,0,0.0,0.0
Oakland,11,0,0.0,0.0
Oakland,12,0,0.0,0.0
Oakland,13,2,0.001,0.0025220680958385876
Oakland,14,398,0.199,0.501891551071879
Oakland,15,393,0.1965,0.49558638083228246
Oakland,16,0,0.0,0.0
UT Arlington,1,0,0.0,0.0
UT Arlington,2,0,0.0,0.0
UT Arlington,3,0,0.0,0.0
UT Arlington,4,0,0.0,0.0
UT Arlington,5,0,0.0,0.0
UT Arlington,6,0,0.0,0.0
UT Arlington,7,0,0.0,0.0
UT Arlington,8,0,0.0,0.0
UT Arlington,9,0,0.0,0.0
UT Arlington,10,0,0.0,0.0
UT Arlington,11,0,0.0,0.0
UT Arlington,12,1,0.0005,0.002380952380952381
UT Arlington,13,65,0.0325,0.15476190476190477
UT Arlington,14,336,0.168,0.8
UT Arlington,15,18,0.009,0.04285714285714286
UT Arlington,16,0,0.0,0.0
Temple,1,0,0.0,0.0
Temple,2,0,0.0,0.0
Temple,3,0,0.0,0.0
Temple,4,0,0.0,0.0
Temple,5,0,0.0,0.0
Temple,6,0,0.0,0.0
Temple,7,0,0.0,0.0
Temple,8,0,0.0,0.0
Temple,9,0,0.0,0.0
Temple,10,0,0.0,0.0
Temple,11,0,0.0,0.0
Temple,12,0,0.0,0.0
Temple,13,0,0.0,0.0
Temple,14,15,0.0075,0.9375
Temple,15,1,0.0005,0.0625
Temple,16,0,0.0,0.0
Fresno St.,1,0,0.0,0.0
Fresno St.,2,0,0.0,0.0
Fresno St.,3,0,0.0,0.0
Fresno St.,4,0,0.0,0.0
Fresno St.,5,0,0.0,0.0
Fresno St.,6,0,0.0,0.0
Fresno St.,7,0,0.0,0.0
Fresno St.,8,0,0.0,0.0
Fresno St.,9,0,0.0,0.0
Fresno St.,10,0,0.0,0.0
Fresno St.,11,0,0.0,0.0
Fresno St.,12,0,0.0,0.0
Fresno St.,13,0,0.0,0.0
Fresno St.,14,1,0.0005,0.3333333333333333
Fresno St.,15,0,0.0,0.0
Fresno St.,16,2,0.001,0.6666666666666666
Charlotte,1,0,0.0,0.0
Charlotte,2,0,0.0,0.0
Charlotte,3,0,0.0,0.0
Charlotte,4,0,0.0,0.0
Charlotte,5,0,0.0,0.0
Charlotte,6,0,0.0,0.0
Charlotte,7,0,0.0,0.0
Charlotte,8,0,0.0,0.0
Charlotte,9,0,0.0,0.0
Charlotte,10,0,0.0,0.0
Charlotte,11,0,0.0,0.0
Charlotte,12,0,0.0,0.0
Charlotte,13,0,0.0,0.0
Charlotte,14,0,0.0,0.0
Charlotte,15,7,0.0035,1.0
Charlotte,16,0,0.0,0.0
Lipscomb,1,0,0.0,0.0
Lipscomb,2,0,0.0,0.0
Lipscomb,3,0,0.0,0.0
Lipscomb,4,0,0.0,0.0
Lipscomb,5,0,0.0,0.0
Lipscomb,6,0,0.0,0.0
Lipscomb,7,0,0.0,0.0
Lipscomb,8,0,0.0,0.0
Lipscomb,9,0,0.0,0.0
Lipscomb,10,0,0.0,0.0
Lipscomb,11,0,0.0,0.0
Lipscomb,12,0,0.0,0.0
Lipscomb,13,53,0.0265,0.11751662971175167
Lipscomb,14,356,0.178,0.7893569844789357
Lipscomb,15,42,0.021,0.09312638580931264
Lipscomb,16,0,0.0,0.0
UT Rio Grande Valley,1,0,0.0,0.0
UT Rio Grande Valley,2,0,0.0,0.0
UT Rio Grande Valley,3,0,0.0,0.0
UT Rio Grande Valley,4,0,0.0,0.0
UT Rio Grande Valley,5,0,0.0,0.0
UT Rio Grande Valley,6,0,0.0,0.0
UT Rio Grande Valley,7,0,0.0,0.0
UT Rio Grande Valley,8,0,0.0,0.0
UT Rio Grande Valley,9,0,0.0,0.0
UT Rio Grande Valley,10,0,0.0,0.0
UT Rio Grande Valley,11,0,0.0,0.0
UT Rio Grande Valley,12,0,0.0,0.0
UT Rio Grande Valley,13,0,0.0,0.0
UT Rio Grande Valley,14,0,0.0,0.0
UT Rio Grande Valley,15,0,0.0,0.0
UT Rio Grande Valley,16,63,0.0315,1.0
South Dakota St.,1,0,0.0,0.0
South Dakota St.,2,0,0.0,0.0
South Dakota St.,3,0,0.0,0.0
South Dakota St.,4,0,0.0,0.0
South Dakota St.,5,0,0.0,0.0
South Dakota St.,6,0,0.0,0.0
South Dakota St.,7,0,0.0,0.0
South Dakota St.,8,0,0.0,0.0
South Dakota St.,9,0,0.0,0.0
South Dakota St.,10,0,0.0,0.0
South Dakota St.,11,0,0.0,0.0
South Dakota St.,12,0,0.0,0.0
South Dakota St.,13,0,0.0,0.0
South Dakota St.,14,0,0.0,0.0
South Dakota St.,15,28,0.014,0.053742802303262956
South Dakota St.,16,493,0.2465,0.946257197696737
Harvard,1,0,0.0,0.0
Harvard,2,0,0.0,0.0
Harvard,3,0,0.0,0.0
Harvard,4,0,0.0,0.0
Harvard,5,0,0.0,0.0
Harvard,6,0,0.0,0.0
Harvard,7,0,0.0,0.0
Harvard,8,0,0.0,0.0
Harvard,9,0,0.0,0.0
Harvard,10,0,0.0,0.0
Harvard,11,0,0.0,0.0
Harvard,12,0,0.0,0.0
Harvard,13,0,0.0,0.0
Harvard,14,0,0.0,0.0
Harvard,15,4,0.002,0.09523809523809523
Harvard,16,38,0.019,0.9047619047619048
Maryland,1,0,0.0,0.0
Maryland,2,0,0.0,0.0
Maryland,3,0,0.0,0.0
Maryland,4,0,0.0,0.0
Maryland,5,0,0.0,0.0
Maryland,6,0,0.0,0.0
Maryland,7,0,0.0,0.0
Maryland,8,0,0.0,0.0
Maryland,9,0,0.0,0.0
Maryland,10,0,0.0,0.0
Maryland,11,0,0.0,0.0
Maryland,12,0,0.0,0.0
Maryland,13,0,0.0,0.0
Maryland,14,0,0.0,0.0
Maryland,15,0,0.0,0.0
Maryland,16,0,0.0,0.0
Charleston,1,0,0.0,0.0
Charleston,2,0,0.0,0.0
Charleston,3,0,0.0,0.0
Charleston,4,0,0.0,0.0
Charleston,5,0,0.0,0.0
Charleston,6,0,0.0,0.0
Charleston,7,0,0.0,0.0
Charleston,8,0,0.0,0.0
Charleston,9,0,0.0,0.0
Charleston,10,0,0.0,0.0
Charleston,11,0,0.0,0.0
Charleston,12,0,0.0,0.0
Charleston,13,1,0.0005,0.0125
Charleston,14,25,0.0125,0.3125
Charleston,15,54,0.027,0.675
Charleston,16,0,0.0,0.0
Valparaiso,1,0,0.0,0.0
Valparaiso,2,0,0.0,0.0
Valparaiso,3,0,0.0,0.0
Valparaiso,4,0,0.0,0.0
Valparaiso,5,0,0.0,0.0
Valparaiso,6,0,0.0,0.0
Valparaiso,7,0,0.0,0.0
Valparaiso,8,0,0.0,0.0
Valparaiso,9,0,0.0,0.0
Valparaiso,10,0,0.0,0.0
Valparaiso,11,0,0.0,0.0
Valparaiso,12,0,0.0,0.0
Valparaiso,13,0,0.0,0.0
Valparaiso,14,11,0.0055,0.14666666666666667
Valparaiso,15,59,0.0295,0.7866666666666666
Valparaiso,16,5,0.0025,0.06666666666666667
New Mexico St.,1,0,0.0,0.0
New Mexico St.,2,0,0.0,0.0
New Mexico St.,3,0,0.0,0.0
New Mexico St.,4,0,0.0,0.0
New Mexico St.,5,0,0.0,0.0
New Mexico St.,6,0,0.0,0.0
New Mexico St.,7,0,0.0,0.0
New Mexico St.,8,0,0.0,0.0
New Mexico St.,9,0,0.0,0.0
New Mexico St.,10,0,0.0,0.0
New Mexico St.,11,0,0.0,0.0
New Mexico St.,12,0,0.0,0.0
New Mexico St.,13,0,0.0,0.0
New Mexico St.,14,0,0.0,0.0
New Mexico St.,15,1,0.0005,0.030303030303030304
New Mexico St.,16,32,0.016,0.9696969696969697
Marist,1,0,0.0,0.0
Marist,2,0,0.0,0.0
Marist,3,0,0.0,0.0
Marist,4,0,0.0,0.0
Marist,5,0,0.0,0.0
Marist,6,0,0.0,0.0
Marist,7,0,0.0,0.0
Marist,8,0,0.0,0.0
Marist,9,0,0.0,0.0
Marist,10,0,0.0,0.0
Marist,11,0,0.0,0.0
Marist,12,0,0.0,0.0
Marist,13,1,0.0005,0.0014388489208633094
Marist,14,131,0.0655,0.1884892086330935
Marist,15,549,0.2745,0.7899280575539568
Marist,16,14,0.007,0.02014388489208633
Navy,1,0,0.0,0.0
Navy,2,0,0.0,0.0
Navy,3,0,0.0,0.0
Navy,4,0,0.0,0.0
Navy,5,0,0.0,0.0
Navy,6,0,0.0,0.0
Navy,7,0,0.0,0.0
Navy,8,0,0.0,0.0
Navy,9,0,0.0,0.0
Navy,10,0,0.0,0.0
Navy,11,0,0.0,0.0
Navy,12,0,0.0,0.0
Navy,13,59,0.0295,0.05148342059336824
Navy,14,890,0.445,0.7766143106457243
Navy,15,197,0.0985,0.1719022687609075
Navy,16,0,0.0,0.0
Austin Peay,1,0,0.0,0.0
Austin Peay,2,0,0.0,0.0
Austin Peay,3,0,0.0,0.0
Austin Peay,4,0,0.0,0.0
Austin Peay,5,0,0.0,0.0
Austin Peay,6,0,0.0,0.0
Austin Peay,7,0,0.0,0.0
Austin Peay,8,0,0.0,0.0
Austin Peay,9,0,0.0,0.0
Austin Peay,10,0,0.0,0.0
Austin Peay,11,0,0.0,0.0
Austin Peay,12,0,0.0,0.0
Austin Peay,13,123,0.0615,0.18580060422960726
Austin Peay,14,528,0.264,0.797583081570997
Austin Peay,15,11,0.0055,0.01661631419939577
Austin Peay,16,0,0.0,0.0
FIU,1,0,0.0,0.0
FIU,2,0,0.0,0.0
FIU,3,0,0.0,0.0
FIU,4,0,0.0,0.0
FIU,5,0,0.0,0.0
FIU,6,0,0.0,0.0
FIU,7,0,0.0,0.0
FIU,8,0,0.0,0.0
FIU,9,0,0.0,0.0
FIU,10,0,0.0,0.0
FIU,11,0,0.0,0.0
FIU,12,0,0.0,0.0
FIU,13,0,0.0,0.0
FIU,14,0,0.0,0.0
FIU,15,18,0.009,0.5142857142857142
FIU,16,17,0.0085,0.4857142857142857
Arkansas St.,1,0,0.0,0.0
Arkansas St.,2,0,0.0,0.0
Arkansas St.,3,0,0.0,0.0
Arkansas St.,4,0,0.0,0.0
Arkansas St.,5,0,0.0,0.0
Arkansas St.,6,0,0.0,0.0
Arkansas St.,7,0,0.0,0.0
Arkansas St.,8,0,0.0,0.0
Arkansas St.,9,0,0.0,0.0
Arkansas St.,10,0,0.0,0.0
Arkansas St.,11,0,0.0,0.0
Arkansas St.,12,0,0.0,0.0
Arkansas St.,13,0,0.0,0.0
Arkansas St.,14,59,0.0295,0.11007462686567164
Arkansas St.,15,437,0.2185,0.8152985074626866
Arkansas St.,16,40,0.02,0.07462686567164178
Cornell,1,0,0.0,0.0
Cornell,2,0,0.0,0.0
Cornell,3,0,0.0,0.0
Cornell,4,0,0.0,0.0
Cornell,5,0,0.0,0.0
Cornell,6,0,0.0,0.0
Cornell,7,0,0.0,0.0
Cornell,8,0,0.0,0.0
Cornell,9,0,0.0,0.0
Cornell,10,0,0.0,0.0
Cornell,11,0,0.0,0.0
Cornell,12,0,0.0,0.0
Cornell,13,0,0.0,0.0
Cornell,14,0,0.0,0.0
Cornell,15,36,0.018,0.5538461538461539
Cornell,16,29,0.0145,0.4461538461538462
Loyola Marymount,1,0,0.0,0.0
Loyola Marymount,2,0,0.0,0.0
Loyola Marymount,3,0,0.0,0.0
Loyola Marymount,4,0,0.0,0.0
Loyola Marymount,5,0,0.0,0.0
Loyola Marymount,6,0,0.0,0.0
Loyola Marymount,7,0,0.0,0.0
Loyola Marymount,8,0,0.0,0.0
Loyola Marymount,9,0,0.0,0.0
Loyola Marymount,10,0,0.0,0.0
Loyola Marymount,11,0,0.0,0.0
Loyola Marymount,12,0,0.0,0.0
Loyola Marymount,13,0,0.0,0.0
Loyola Marymount,14,0,0.0,0.0
Loyola Marymount,15,3,0.0015,0.75
Loyola Marymount,16,1,0.0005,0.25
Furman,1,0,0.0,0.0
Furman,2,0,0.0,0.0
Furman,3,0,0.0,0.0
Furman,4,0,0.0,0.0
Furman,5,0,0.0,0.0
Furman,6,0,0.0,0.0
Furman,7,0,0.0,0.0
Furman,8,0,0.0,0.0
Furman,9,0,0.0,0.0
Furman,10,0,0.0,0.0
Furman,11,0,0.0,0.0
Furman,12,0,0.0,0.0
Furman,13,0,0.0,0.0
Furman,14,2,0.001,0.025
Furman,15,60,0.03,0.75
Furman,16,18,0.009,0.225
Idaho,1,0,0.0,0.0
Idaho,2,0,0.0,0.0
Idaho,3,0,0.0,0.0
Idaho,4,0,0.0,0.0
Idaho,5,0,0.0,0.0
Idaho,6,0,0.0,0.0
Idaho,7,0,0.0,0.0
Idaho,8,0,0.0,0.0
Idaho,9,0,0.0,0.0
Idaho,10,0,0.0,0.0
Idaho,11,0,0.0,0.0
Idaho,12,0,0.0,0.0
Idaho,13,0,0.0,0.0
Idaho,14,10,0.005,0.06802721088435375
Idaho,15,116,0.058,0.7891156462585034
Idaho,16,21,0.0105,0.14285714285714285
Kent St.,1,0,0.0,0.0
Kent St.,2,0,0.0,0.0
Kent St.,3,0,0.0,0.0
Kent St.,4,0,0.0,0.0
Kent St.,5,0,0.0,0.0
Kent St.,6,0,0.0,0.0
Kent St.,7,0,0.0,0.0
Kent St.,8,0,0.0,0.0
Kent St.,9,0,0.0,0.0
Kent St.,10,0,0.0,0.0
Kent St.,11,0,0.0,0.0
Kent St.,12,0,0.0,0.0
Kent St.,13,4,0.002,0.26666666666666666
Kent St.,14,11,0.0055,0.7333333333333333
Kent St.,15,0,0.0,0.0
Kent St.,16,0,0.0,0.0
Columbia,1,0,0.0,0.0
Columbia,2,0,0.0,0.0
Columbia,3,0,0.0,0.0
Columbia,4,0,0.0,0.0
Columbia,5,0,0.0,0.0
Columbia,6,0,0.0,0.0
Columbia,7,0,0.0,0.0
Columbia,8,0,0.0,0.0
Columbia,9,0,0.0,0.0
Columbia,10,0,0.0,0.0
Columbia,11,0,0.0,0.0
Columbia,12,0,0.0,0.0
Columbia,13,7,0.0035,0.05343511450381679
Columbia,14,92,0.046,0.7022900763358778
Columbia,15,32,0.016,0.24427480916030533
Columbia,16,0,0.0,0.0
Penn,1,0,0.0,0.0
Penn,2,0,0.0,0.0
Penn,3,0,0.0,0.0
Penn,4,0,0.0,0.0
Penn,5,0,0.0,0.0
Penn,6,0,0.0,0.0
Penn,7,0,0.0,0.0
Penn,8,0,0.0,0.0
Penn,9,0,0.0,0.0
Penn,10,0,0.0,0.0
Penn,11,0,0.0,0.0
Penn,12,0,0.0,0.0
Penn,13,0,0.0,0.0
Penn,14,26,0.013,0.33766233766233766
Penn,15,51,0.0255,0.6623376623376623
Penn,16,0,0.0,0.0
Siena,1,0,0.0,0.0
Siena,2,0,0.0,0.0
Siena,3,0,0.0,0.0
Siena,4,0,0.0,0.0
Siena,5,0,0.0,0.0
Siena,6,0,0.0,0.0
Siena,7,0,0.0,0.0
Siena,8,0,0.0,0.0
Siena,9,0,0.0,0.0
Siena,10,0,0.0,0.0
Siena,11,0,0.0,0.0
Siena,12,0,0.0,0.0
Siena,13,0,0.0,0.0
Siena,14,2,0.001,0.0076045627376425855
Siena,15,159,0.0795,0.6045627376425855
Siena,16,102,0.051,0.38783269961977185
Drexel,1,0,0.0,0.0
Drexel,2,0,0.0,0.0
Drexel,3,0,0.0,0.0
Drexel,4,0,0.0,0.0
Drexel,5,0,0.0,0.0
Drexel,6,0,0.0,0.0
Drexel,7,0,0.0,0.0
Drexel,8,0,0.0,0.0
Drexel,9,0,0.0,0.0
Drexel,10,0,0.0,0.0
Drexel,11,0,0.0,0.0
Drexel,12,0,0.0,0.0
Drexel,13,0,0.0,0.0
Drexel,14,0,0.0,0.0
Drexel,15,1,0.0005,0.010101010101010102
Drexel,16,98,0.049,0.98989898989899
Monmouth,1,0,0.0,0.0
Monmouth,2,0,0.0,0.0
Monmouth,3,0,0.0,0.0
Monmouth,4,0,0.0,0.0
Monmouth,5,0,0.0,0.0
Monmouth,6,0,0.0,0.0
Monmouth,7,0,0.0,0.0
Monmouth,8,0,0.0,0.0
Monmouth,9,0,0.0,0.0
Monmouth,10,0,0.0,0.0
Monmouth,11,0,0.0,0.0
Monmouth,12,0,0.0,0.0
Monmouth,13,0,0.0,0.0
Monmouth,14,0,0.0,0.0
Monmouth,15,0,0.0,0.0
Monmouth,16,46,0.023,1.0
Cal St. Fullerton,1,0,0.0,0.0
Cal St. Fullerton,2,0,0.0,0.0
Cal St. Fullerton,3,0,0.0,0.0
Cal St. Fullerton,4,0,0.0,0.0
Cal St. Fullerton,5,0,0.0,0.0
Cal St. Fullerton,6,0,0.0,0.0
Cal St. Fullerton,7,0,0.0,0.0
Cal St. Fullerton,8,0,0.0,0.0
Cal St. Fullerton,9,0,0.0,0.0
Cal St. Fullerton,10,0,0.0,0.0
Cal St. Fullerton,11,0,0.0,0.0
Cal St. Fullerton,12,0,0.0,0.0
Cal St. Fullerton,13,0,0.0,0.0
Cal St. Fullerton,14,0,0.0,0.0
Cal St. Fullerton,15,12,0.006,0.19047619047619047
Cal St. Fullerton,16,51,0.0255,0.8095238095238095
Northern Colorado,1,0,0.0,0.0
Northern Colorado,2,0,0.0,0.0
Northern Colorado,3,0,0.0,0.0
Northern Colorado,4,0,0.0,0.0
Northern Colorado,5,0,0.0,0.0
Northern Colorado,6,0,0.0,0.0
Northern Colorado,7,0,0.0,0.0
Northern Colorado,8,0,0.0,0.0
Northern Colorado,9,0,0.0,0.0
Northern Colorado,10,0,0.0,0.0
Northern Colorado,11,0,0.0,0.0
Northern Colorado,12,0,0.0,0.0
Northern Colorado,13,0,0.0,0.0
Northern Colorado,14,0,0.0,0.0
Northern Colorado,15,4,0.002,0.034782608695652174
Northern Colorado,16,111,0.0555,0.9652173913043478
Texas A&M Corpus Chris,1,0,0.0,0.0
Texas A&M Corpus Chris,2,0,0.0,0.0
Texas A&M Corpus Chris,3,0,0.0,0.0
Texas A&M Corpus Chris,4,0,0.0,0.0
Texas A&M Corpus Chris,5,0,0.0,0.0
Texas A&M Corpus Chris,6,0,0.0,0.0
Texas A&M Corpus Chris,7,0,0.0,0.0
Texas A&M Corpus Chris,8,0,0.0,0.0
Texas A&M Corpus Chris,9,0,0.0,0.0
Texas A&M Corpus Chris,10,0,0.0,0.0
Texas A&M Corpus Chris,11,0,0.0,0.0
Texas A&M Corpus Chris,12,0,0.0,0.0
Texas A&M Corpus Chris,13,0,0.0,0.0
Texas A&M Corpus Chris,14,0,0.0,0.0
Texas A&M Corpus Chris,15,23,0.0115,0.6052631578947368
Texas A&M Corpus Chris,16,15,0.0075,0.39473684210526316
Idaho St.,1,0,0.0,0.0
Idaho St.,2,0,0.0,0.0
Idaho St.,3,0,0.0,0.0
Idaho St.,4,0,0.0,0.0
Idaho St.,5,0,0.0,0.0
Idaho St.,6,0,0.0,0.0
Idaho St.,7,0,0.0,0.0
Idaho St.,8,0,0.0,0.0
Idaho St.,9,0,0.0,0.0
Idaho St.,10,0,0.0,0.0
Idaho St.,11,0,0.0,0.0
Idaho St.,12,0,0.0,0.0
Idaho St.,13,0,0.0,0.0
Idaho St.,14,0,0.0,0.0
Idaho St.,15,17,0.0085,0.16666666666666666
Idaho St.,16,85,0.0425,0.8333333333333334
Western Kentucky,1,0,0.0,0.0
Western Kentucky,2,0,0.0,0.0
Western Kentucky,3,0,0.0,0.0
Western Kentucky,4,0,0.0,0.0
Western Kentucky,5,0,0.0,0.0
Western Kentucky,6,0,0.0,0.0
Western Kentucky,7,0,0.0,0.0
Western Kentucky,8,0,0.0,0.0
Western Kentucky,9,0,0.0,0.0
Western Kentucky,10,0,0.0,0.0
Western Kentucky,11,0,0.0,0.0
Western Kentucky,12,0,0.0,0.0
Western Kentucky,13,0,0.0,0.0
Western Kentucky,14,4,0.002,0.23529411764705882
Western Kentucky,15,13,0.0065,0.7647058823529411
Western Kentucky,16,0,0.0,0.0
Jacksonville St.,1,0,0.0,0.0
Jacksonville St.,2,0,0.0,0.0
Jacksonville St.,3,0,0.0,0.0
Jacksonville St.,4,0,0.0,0.0
Jacksonville St.,5,0,0.0,0.0
Jacksonville St.,6,0,0.0,0.0
Jacksonville St.,7,0,0.0,0.0
Jacksonville St.,8,0,0.0,0.0
Jacksonville St.,9,0,0.0,0.0
Jacksonville St.,10,0,0.0,0.0
Jacksonville St.,11,0,0.0,0.0
Jacksonville St.,12,0,0.0,0.0
Jacksonville St.,13,0,0.0,0.0
Jacksonville St.,14,0,0.0,0.0
Jacksonville St.,15,3,0.0015,0.08823529411764706
Jacksonville St.,16,31,0.0155,0.9117647058823529
Toledo,1,0,0.0,0.0
Toledo,2,0,0.0,0.0
Toledo,3,0,0.0,0.0
Toledo,4,0,0.0,0.0
Toledo,5,0,0.0,0.0
Toledo,6,0,0.0,0.0
Toledo,7,0,0.0,0.0
Toledo,8,0,0.0,0.0
Toledo,9,0,0.0,0.0
Toledo,10,0,0.0,0.0
Toledo,11,0,0.0,0.0
Toledo,12,0,0.0,0.0
Toledo,13,0,0.0,0.0
Toledo,14,0,0.0,0.0
Toledo,15,3,0.0015,0.75
Toledo,16,1,0.0005,0.25
Appalachian St.,1,0,0.0,0.0
Appalachian St.,2,0,0.0,0.0
Appalachian St.,3,0,0.0,0.0
Appalachian St.,4,0,0.0,0.0
Appalachian St.,5,0,0.0,0.0
Appalachian St.,6,0,0.0,0.0
Appalachian St.,7,0,0.0,0.0
Appalachian St.,8,0,0.0,0.0
Appalachian St.,9,0,0.0,0.0
Appalachian St.,10,0,0.0,0.0
Appalachian St.,11,0,0.0,0.0
Appalachian St.,12,0,0.0,0.0
Appalachian St.,13,0,0.0,0.0
Appalachian St.,14,0,0.0,0.0
Appalachian St.,15,1,0.0005,0.015384615384615385
Appalachian St.,16,64,0.032,0.9846153846153847
Weber St.,1,0,0.0,0.0
Weber St.,2,0,0.0,0.0
Weber St.,3,0,0.0,0.0
Weber St.,4,0,0.0,0.0
Weber St.,5,0,0.0,0.0
Weber St.,6,0,0.0,0.0
Weber St.,7,0,0.0,0.0
Weber St.,8,0,0.0,0.0
Weber St.,9,0,0.0,0.0
Weber St.,10,0,0.0,0.0
Weber St.,11,0,0.0,0.0
Weber St.,12,0,0.0,0.0
Weber St.,13,0,0.0,0.0
Weber St.,14,0,0.0,0.0
Weber St.,15,17,0.0085,0.19767441860465115
Weber St.,16,69,0.0345,0.8023255813953488
Missouri St.,1,0,0.0,0.0
Missouri St.,2,0,0.0,0.0
Missouri St.,3,0,0.0,0.0
Missouri St.,4,0,0.0,0.0
Missouri St.,5,0,0.0,0.0
Missouri St.,6,0,0.0,0.0
Missouri St.,7,0,0.0,0.0
Missouri St.,8,0,0.0,0.0
Missouri St.,9,0,0.0,0.0
Missouri St.,10,0,0.0,0.0
Missouri St.,11,0,0.0,0.0
Missouri St.,12,0,0.0,0.0
Missouri St.,13,0,0.0,0.0
Missouri St.,14,0,0.0,0.0
Missouri St.,15,31,0.0155,0.7045454545454546
Missouri St.,16,13,0.0065,0.29545454545454547
Towson,1,0,0.0,0.0
Towson,2,0,0.0,0.0
Towson,3,0,0.0,0.0
Towson,4,0,0.0,0.0
Towson,5,0,0.0,0.0
Towson,6,0,0.0,0.0
Towson,7,0,0.0,0.0
Towson,8,0,0.0,0.0
Towson,9,0,0.0,0.0
Towson,10,0,0.0,0.0
Towson,11,0,0.0,0.0
Towson,12,0,0.0,0.0
Towson,13,0,0.0,0.0
Towson,14,0,0.0,0.0
Towson,15,28,0.014,0.7567567567567568
