Rank,Team,Current_AdjEM,AdjO,AdjD,AdjT,Games,Preseason_AdjEM,SurpriseZ,CollapseFactor,FinalPreseasonWeight,Blended_AdjEM,WAB,Consistency,Volatility_z,Swing_z,Rank,SOS,Road_Pct,Q1_W,Q1_L,Q2_W,Q2_L,Q3_W,Q3_L,Q4_W,Q4_L,T100_W,T100_L
204,Quinnipiac,-3.7239084987320012,101.9,105.6,73.2,30,-3.2,-0.06548856234150013,0.9259971229715374,9.259971229715374,-3.600337913392658,-8.091450258335353,24.994468188495148,1.2844550370766272,1.594165768070103,204,-6.68,0.438,0,2,0,1,1,2,17,7,0,2
205,Brown,-3.670505564322866,100.0,103.6,68.1,25,-3.66,-0.0013131955403582474,0.932329137396765,9.32329137396765,-3.6676519208257186,-8.222827350726746,25.969444375465983,1.3079387251340315,1.450671065483895,205,-2.49,0.417,0,3,2,1,2,3,8,6,0,4
206,UNC Asheville,-3.5031577035486663,106.5,110.0,69.9,27,-4.18,0.08460528705641668,0.924007958669462,9.24007958669462,-3.6757311845723564,-5.464955279276975,22.54666984577957,1.3841706698228542,1.7053571335560795,206,-4.61,0.467,0,1,0,2,5,5,12,2,1,3
207,Hampton,-3.0586655998612144,102.7,105.8,67.4,30,-6.04,0.3726668000173482,0.8875543534791281,8.875543534791282,-3.7393239483810663,-10.292640961661071,28.102792903366172,1.3579827428672244,1.19041350524968,207,-3.16,0.333,0,1,1,4,3,5,10,6,1,5
208,Hofstra,-3.412745980665818,97.2,100.6,65.0,31,-4.86,0.1809067524167728,0.9132231093979382,9.132231093979382,-3.7420737502906922,-13.255593197293138,18.50468192812818,1.543265196365112,1.9765613115536596,208,-3.49,0.312,0,1,0,1,6,6,7,10,2,2
209,Western Kentucky,-2.976449039853904,100.8,103.8,72.7,30,-6.41,0.42919387001826204,0.8788100039783017,8.788100039783016,-3.7543780773295357,-8.228984511160245,20.384405752407787,1.4814475277044905,1.8147955086284857,209,1.98,0.308,1,2,0,5,9,5,5,3,2,4
210,Richmond,-5.016837384801221,101.7,106.7,64.7,29,-1.36,-0.45710467310015257,0.8742799463394272,8.742799463394272,-4.169762012012087,-15.04180685798061,30.509123550092546,1.145371451998212,1.285468002408078,210,2.36,0.143,0,2,0,5,2,9,5,6,0,7
211,Longwood,-5.256200689100851,104.1,109.4,70.6,29,-1.23,-0.5032750861376063,0.8664683866718007,8.664683866718008,-4.329981414873847,-8.649771674474653,25.32428062201705,1.291670332961163,1.5448185077178673,211,-4.41,0.375,0,3,1,1,4,6,10,4,2,4
212,SIUE,-3.5917093548398924,100.1,103.6,68.1,29,-7.04,0.43103633064501345,0.8785153543697405,8.785153543697405,-4.3934465436538295,-6.780167459554203,23.25903182136365,1.4175191482431804,1.5668918473626459,212,-8.83,0.562,0,2,0,0,2,1,17,7,0,2
213,Idaho St.,-3.381972832222985,105.3,108.7,67.7,27,-7.74,0.5447533959721269,0.8591042360297889,8.59104236029789,-4.43392280397953,-10.482942038870615,22.80426548196995,1.3679910877266224,1.7024047561546993,213,-3.87,0.333,0,3,0,2,1,5,11,5,0,3
214,Kansas City,-3.8167551024399557,99.0,102.8,65.9,27,-6.55,0.3416556121950055,0.8921137852428743,8.921137852428743,-4.495565852137072,-13.585964806913836,35.38482679473266,1.0656103024017072,1.025253578732044,214,-2.42,0.125,0,2,0,3,1,10,7,4,0,2
215,Northeastern,-4.45180793242271,101.0,105.4,69.4,31,-4.66,0.02602400844716124,0.9299527645435297,9.299527645435298,-4.499850378602961,-10.94499888809753,29.398423515130325,1.1282075725871146,1.4181358471459462,215,-4.44,0.467,0,1,0,1,2,6,14,7,0,2
216,Vermont,-4.559482328483909,99.4,104.0,63.5,29,-4.61,0.00631470893951136,0.9318542698136532,9.318542698136532,-4.571767531570613,-6.83819079644271,21.879405528983014,1.4713105077326656,1.642168884596347,216,-6.35,0.467,0,2,1,1,3,3,14,5,1,2
217,Northern Kentucky,-4.309997715791383,102.9,107.2,67.7,31,-5.98,0.20875028552607722,0.909855722628789,9.09855722628789,-4.688929338322238,-10.554320538884134,29.72785419038135,1.2365644730340009,1.2142307993249373,217,-2.69,0.333,0,1,0,4,4,8,11,3,0,3
218,Southeastern Louisiana,-4.065294919449556,103.7,107.7,67.9,30,-6.82,0.3443381350688055,0.8917258974831784,8.917258974831784,-4.696490929899296,-9.216492910546432,33.1857466634756,1.0776059294620184,1.1717300355771112,218,-5.06,0.526,0,2,1,2,3,3,12,7,0,4
219,American,-4.379955236121205,101.3,105.7,64.6,32,-5.95,0.1962555954848494,0.9113811499641261,9.113811499641262,-4.7279913705018615,-7.702872136668347,19.391279941566744,1.5201882196906107,1.8856867685457006,219,-5.49,0.375,0,1,0,3,2,1,18,7,0,4
220,Pepperdine,-3.96066328146658,104.8,108.8,71.0,33,-8.21,0.5311670898166776,0.8615530443129634,8.615530443129634,-4.840389899673781,-11.525660687757973,18.682319621316907,1.5272073649318942,1.9791805267388998,220,2.4,0.333,1,9,1,4,1,4,8,5,1,10
221,Elon,-3.286386326008923,105.4,108.7,66.6,29,-11.07,0.9729517092488846,0.7623437805408193,7.623437805408193,-4.906602731150258,-10.611597661387133,16.98225874953478,1.6298861479767572,2.062321127833547,221,-4.05,0.375,0,1,2,0,4,6,8,8,2,1
222,Norfolk St.,-4.228337902811575,103.7,107.9,68.1,31,-7.43,0.40020776214855314,0.8833649256579152,8.833649256579152,-4.938349677592036,-5.084337610731346,31.47573428083913,1.0750093663778675,1.3210143466180346,222,-7.4,0.5,0,2,1,2,1,2,19,4,1,4
223,Tulsa,-4.823700015216431,101.3,106.1,67.7,29,-5.3,0.05953749809794606,0.9266065095782833,9.266065095782833,-4.939035277754604,-13.226782024658348,25.64754241794808,1.252543602362435,1.5791558858734809,223,-0.97,0.333,0,2,0,4,5,7,5,6,0,7
224,Colgate,-4.8090182756566975,104.6,109.4,69.0,32,-5.91,0.13762271554291283,0.9182321361768248,9.182321361768247,-5.054501475050582,-14.26738660130453,15.194841592251539,1.762937109714694,2.138168119727963,224,-4.94,0.211,0,1,1,2,0,9,12,7,1,1
225,Harvard,-5.667203267574479,100.2,105.9,67.0,25,-3.47,-0.2746504084468098,0.9014130233047627,9.014130233047627,-5.084919485314157,-9.384350588299199,25.088093527656753,1.292459093407417,1.5693804120787016,225,-2.83,0.333,0,3,1,1,3,4,7,6,1,3
226,Texas St.,-5.0210095797306735,106.1,111.1,68.1,29,-5.46,0.054873802533665805,0.9270808372057134,9.270808372057134,-5.1273516257078695,-11.6349124150376,30.101217131201437,1.16125694420158,1.2954821076763456,226,-3.75,0.333,0,0,1,3,2,7,10,6,1,5
227,Incarnate Word,-4.627802830874742,103.1,107.7,65.7,29,-6.75,0.2652746461406572,0.902655789025795,9.02655789025795,-5.13155959100365,-11.522948200255772,28.529258724425645,1.1466133631824196,1.4703505890089736,227,-5.84,0.353,0,2,0,0,1,8,12,6,0,2
228,Missouri St.,-4.707587579979929,99.7,104.4,65.7,30,-6.59,0.23530155250250884,0.9065354292735047,9.065354292735048,-5.144412890321482,-16.242964194274805,23.30223432107807,1.345894586355924,1.681297893280924,228,1.11,0.125,0,2,1,7,2,9,4,5,1,4
229,Presbyterian,-4.428871151135596,102.3,106.7,66.0,28,-7.81,0.4226411061080505,0.8798529456489118,8.798529456489119,-5.237299156610488,-13.304257844889417,26.58711765641766,1.2701183669801752,1.4491039768789464,229,-3.98,0.278,0,0,0,4,5,6,5,8,0,3
230,Maine,-4.134941982205575,99.0,103.2,67.1,30,-9.44,0.663132252224303,0.8362109537309912,8.362109537309912,-5.291329802938854,-7.78205402004345,23.23193083309848,1.356612073001406,1.6705192934772533,230,-6.96,0.526,0,1,1,2,3,3,14,6,0,1
231,Central Michigan,-3.7652527326536926,103.7,107.5,68.5,26,-10.28,0.8143434084182883,0.802736305257796,8.027363052577961,-5.302140602277106,-11.023046483575254,23.73924673988291,1.3025366701024128,1.7092372888176488,231,-3.87,0.333,0,2,1,2,1,5,8,7,1,3
232,Northwestern St.,-4.472284654911007,100.7,105.2,65.7,30,-8.37,0.487214418136124,0.8692312123263649,8.69231212326365,-5.347914889651553,-9.141222895527044,26.754146542584067,1.2183557130106573,1.5214012101122374,232,-1.37,0.353,0,5,0,3,5,3,9,5,0,7
233,Iona,-5.585408128572567,98.3,103.9,69.4,33,-4.91,-0.08442601607157085,0.9240268383903169,9.24026838390317,-5.4376592478135946,-13.519025697913545,24.94492459180395,1.313864704471758,1.5482373979271518,233,-6.83,0.5,0,1,0,0,2,5,14,11,0,1
234,UT Arlington,-4.989994293019251,105.4,110.4,68.7,28,-6.88,0.23625071337259362,0.9064147273330819,9.06414727333082,-5.452200800811646,-11.980716602068163,30.789207720714536,1.1196982903441772,1.3036627045846245,234,-3.22,0.235,0,1,0,4,2,8,9,4,0,5
235,Hawaii,-5.625874220325102,100.7,106.3,67.6,29,-4.99,-0.0794842775406377,0.9245455797971273,9.245455797971273,-5.472157997719721,-10.38941783269339,28.147859841588584,1.190620523746977,1.4282473213952658,235,-0.68,0.182,0,3,0,6,1,4,12,3,0,7
236,Little Rock,-5.297533791955956,99.1,104.4,67.9,31,-6.49,0.14905827600550547,0.916934956844877,9.16934956844877,-5.569734851410169,-9.736815637483069,20.59614074447728,1.5579091928005502,1.667180738535522,236,-7.38,0.529,0,2,0,1,3,3,14,8,0,3
237,Wright St.,-5.48583941463383,106.7,112.2,69.3,31,-6.5,0.12677007317077127,0.9194460994308342,9.194460994308342,-5.717828094502794,-13.177429274295363,24.148374081079165,1.263558774309883,1.7364071365305482,237,-3.41,0.2,0,1,0,2,4,8,9,7,0,2
238,South Dakota,-4.8903846199819725,105.7,110.6,77.3,29,-8.52,0.4537019225022534,0.874839892974421,8.74839892974421,-5.731567933876445,-8.261621268992585,28.709989547499816,1.1294926696888226,1.4849011447487543,238,-4.2,0.312,0,2,0,3,3,5,13,3,0,2
239,Southern,-5.9845951252674325,96.8,102.8,69.9,29,-5.01,-0.1218243906584291,0.9199938452519789,9.199938452519788,-5.749877072521597,-7.033667056270968,32.48232125349727,1.1488453888153756,1.1190941422159757,239,-8.28,0.474,0,5,1,0,1,2,15,5,0,5
240,Campbell,-4.93678275191516,100.6,105.5,66.9,30,-8.73,0.474152156010605,0.8714422934679208,8.714422934679208,-5.790616978986153,-12.17240970379126,17.50169840704666,1.782471752190388,1.7607599459951857,240,-4.27,0.412,0,2,0,2,3,6,10,7,0,5
241,Fordham,-6.155648891224487,103.7,109.9,71.3,31,-4.79,-0.1707061114030609,0.9144280177270504,9.144280177270504,-5.844574037472194,-14.016146691939621,29.464552301477287,1.2092491035843702,1.2761466366318155,241,1.27,0.267,0,2,1,6,3,9,6,4,0,7
242,Manhattan,-6.259960156893257,105.6,111.9,68.8,29,-4.59,-0.20874501961165715,0.9098563704786089,9.09856370478609,-5.861146201866414,-9.76790937853724,32.73691099364397,1.0816780278904812,1.2013264339949687,242,-7.87,0.5,0,1,0,1,1,3,15,8,0,2
243,Toledo,-6.568165982126658,109.7,116.3,69.3,31,-3.4,-0.39602074776583224,0.8840104597776224,8.840104597776223,-5.865182921517942,-8.056401013917693,23.733480083210537,1.4763631855300505,1.4348709540483415,243,-2.82,0.444,0,2,0,3,3,5,14,4,0,3
244,Abilene Christian,-5.816091584524656,95.6,101.5,71.2,28,-6.1,0.03548855193441791,0.929022311372406,9.29022311372406,-5.886822524256125,-10.511192786148147,20.18692119790016,1.4800251978401544,1.8445328452861132,244,-1.81,0.375,0,2,1,3,4,6,7,5,1,3
245,Tennessee St.,-4.991519835636325,102.0,107.0,71.4,29,-9.61,0.5773100205454593,0.8530887557037664,8.530887557037664,-6.041314752069289,-11.785614233516895,29.113159479195485,1.1376238969344785,1.4286452557921685,245,-8.26,0.267,0,1,0,1,1,6,13,7,0,1
246,Massachusetts,-5.95596447103523,99.2,105.1,72.1,30,-6.49,0.06675444112059625,0.9258668984025634,9.258668984025634,-6.0819101109754365,-13.16759551463078,23.99682665959751,1.3985683229340147,1.5155823937374096,246,0.37,0.364,0,2,1,4,3,7,7,6,1,6
247,Evansville,-5.628876643266793,97.6,103.2,68.7,31,-7.76,0.2663904195916509,0.9025086281866038,9.025086281866038,-6.10941457481227,-14.195787466267372,16.826935120292347,1.7444424928211357,1.9031932634360853,247,0.76,0.25,0,2,1,5,5,9,4,5,0,5
248,Mount St. Mary's,-6.036992703668645,98.8,104.9,68.8,31,-6.42,0.04787591204141939,0.9277872704348344,9.277872704348344,-6.125217148049873,-7.816841819837183,27.52330298994262,1.2859548319301597,1.3351241431619252,248,-6.78,0.579,0,1,0,2,4,1,15,8,0,3
249,Georgia St.,-5.984954402427874,105.3,111.3,71.2,31,-8.25,0.2831306996965157,0.9002768024108169,9.00276802410817,-6.4947111289294,-12.399768774805967,24.178262510445542,1.3264604543709266,1.612379113860141,249,-3.24,0.2,0,3,0,1,1,8,12,6,0,4
250,Monmouth,-7.026278614265038,102.8,109.9,68.7,32,-4.99,-0.2545348267831298,0.9040621706235241,9.04062170623524,-6.577717557567638,-13.120123888501091,22.239573593949835,1.411386822799367,1.6958477161783283,250,-2.32,0.211,0,3,0,0,3,10,10,6,0,4
251,La Salle,-5.934466710409694,100.6,106.6,69.9,31,-8.82,0.36069166119878826,0.889334619678527,8.89334619678527,-6.577733043098105,-11.025110019920877,26.452593354564563,1.326649551027291,1.3755153698235463,251,2.27,0.188,0,3,1,5,4,7,7,4,1,8
252,William & Mary,-6.514043286352944,104.0,110.5,72.8,30,-6.93,0.05199458920588196,0.9273722599176547,9.273722599176548,-6.6122633408916185,-10.185469668423643,21.428645123828247,1.421099621947193,1.7823078878657044,252,-3.12,0.267,0,1,0,2,4,8,11,4,0,3
253,Siena,-7.29674168699583,101.6,108.9,69.5,32,-5.19,-0.2633427108744787,0.9029101259193508,9.029101259193508,-6.8331199298756395,-13.95164563002319,24.887636366740615,1.313230831044922,1.5555747993670155,253,-6.44,0.294,0,1,2,0,1,5,11,12,0,1
254,Jackson St.,-7.297839963567469,100.3,107.6,69.5,33,-5.87,-0.17847999544593363,0.9135111444046833,9.135111444046833,-6.988276828585052,-9.689761175296688,22.00702130864741,1.4281608820062772,1.696050222385946,254,-6.35,0.286,0,5,0,4,0,4,16,4,0,8
255,Idaho,-7.32644981942866,104.5,111.8,68.7,30,-6.63,-0.08705622742858254,0.9237494084826843,9.237494084826842,-7.1624879957341445,-12.577852671134952,28.002088641920885,1.1966297494624534,1.4321416756587075,255,-2.87,0.333,0,2,0,5,4,4,8,7,0,2
256,Cal St. Bakersfield,-6.428100520144483,104.3,110.7,68.0,29,-10.21,0.47273743498193976,0.8716798442504429,8.716798442504428,-7.302142243117508,-11.087275588880932,21.611026109846733,1.3996056453156867,1.7978582216270456,256,-1.74,0.294,0,3,0,5,3,7,9,2,0,4
257,Navy,-7.197671677615062,101.1,108.3,68.3,33,-7.69,0.061541040298117244,0.9264018653618201,9.264018653618201,-7.305587084326822,-15.592330405121384,23.812550208195486,1.4683435089476893,1.437359125383363,257,-7.64,0.316,0,0,0,1,2,5,12,13,0,1
258,Northern Arizona,-7.141604478231628,101.5,108.6,68.5,28,-8.0,0.10729944022104654,0.9215829087013884,9.215829087013883,-7.354170652672594,-11.321234497246365,31.029717759443823,1.0601843498928303,1.3904397382628115,258,-5.42,0.4,0,0,0,4,1,5,12,6,0,1
259,Georgia Southern,-6.461877790128682,101.2,107.7,71.1,30,-10.71,0.5310152762339149,0.8615802044253912,8.615802044253911,-7.409701688182252,-9.906450225280743,30.909222699436672,1.12930118038928,1.2769754011452463,259,-4.81,0.25,0,2,0,3,1,5,14,5,0,4
260,UMass Lowell,-6.658641437449631,105.9,112.6,69.6,28,-10.82,0.5201698203187961,0.8635089561174853,8.635089561174853,-7.639496249440214,-11.272024413993954,20.631437955425135,1.4676377710934942,1.805554259216058,260,-6.38,0.214,0,1,0,3,0,5,13,6,0,1
261,UC Davis,-7.274758153194114,96.3,103.6,67.7,29,-8.9,0.20315523085073584,0.9105417041958762,9.105417041958763,-7.663115136478561,-9.679091895747593,25.856539623725773,1.3479254841792863,1.4017636732310697,261,-1.03,0.438,0,3,2,5,3,3,8,5,1,5
262,Austin Peay,-8.735958986833808,101.6,110.3,68.2,30,-4.59,-0.518244873354226,0.8638489140112708,8.638489140112709,-7.809038124238919,-12.54881977144057,19.597976792343005,1.5406893503395203,1.8215466260942654,262,-3.64,0.25,1,1,0,3,2,7,9,7,1,3
263,UT Rio Grande Valley,-7.849749166414952,101.2,109.0,73.0,27,-7.75,-0.012468645801869016,0.9312657479764582,9.312657479764582,-7.824167733240248,-9.806862966499374,22.815146041819528,1.3950044877709273,1.6539520121492777,263,-3.53,0.267,0,4,0,1,1,6,11,4,0,5
264,Texas Southern,-8.936000665414284,94.8,103.7,71.7,28,-4.58,-0.5445000831767854,0.8591502228015148,8.591502228015148,-7.913233434133757,-10.85740507184876,31.85218983972673,1.1517102851937113,1.1639003434566564,264,-8.55,0.353,0,4,0,2,0,3,12,7,0,6
265,Lehigh,-8.658218656778601,99.4,108.0,68.8,27,-6.75,-0.23852733209732513,0.9061246466768316,9.061246466768315,-8.178733301842504,-14.50811378554053,14.925921610442783,1.7567240672398663,2.1980080638840604,265,-6.52,0.188,0,1,0,2,0,3,9,12,0,3
266,Charlotte,-8.029492506862155,102.5,110.5,66.1,31,-8.91,0.11006343664223062,0.921282762388777,9.21282762388777,-8.231218280331557,-15.168729819389977,30.117225032287006,1.108178963655709,1.3859688305657423,266,-0.32,0.133,0,1,0,6,2,12,8,2,0,4
267,Marist,-8.401796281002518,95.1,103.5,65.7,28,-7.75,-0.08147453512531477,0.9243370519667041,9.24337051966704,-8.24002804025036,-7.8952488957505125,31.622113108857242,1.1753754801500613,1.1479431998853442,267,-9.17,0.643,0,0,0,0,3,1,15,9,0,0
268,Sacred Heart,-8.314587328576238,101.8,110.1,72.6,32,-8.83,0.0644265839279703,0.9261062093404281,9.26106209340428,-8.43027191136709,-14.319404518507987,28.46989696646512,1.1816306168048762,1.4124130744049737,268,-7.42,0.294,0,1,0,0,1,7,13,10,0,1
269,Lafayette,-8.909649187562763,97.9,106.8,67.6,31,-7.1,-0.22620614844534548,0.9076850014301222,9.076850014301222,-8.499788775675409,-15.417625903462906,19.344285052410562,1.5131103792183191,1.905265370045357,269,-7.27,0.188,0,1,0,1,1,5,11,12,0,1
270,FIU,-7.37345131173366,94.5,101.9,70.3,30,-12.8,0.6783185860332925,0.8330670812363734,8.330670812363735,-8.552840813955193,-17.435781208059247,32.59977335317886,1.0730401216885974,1.2269963253418175,270,-1.33,0.125,0,1,0,4,2,14,5,4,0,2
271,LIU,-8.403918381710952,93.1,101.5,66.2,29,-9.23,0.10326020228613109,0.9220196523548216,9.220196523548216,-8.60320136709338,-11.80974065463764,32.845003208490766,1.1780960598094061,1.0525178034095788,271,-10.22,0.4,0,2,0,0,1,1,13,12,0,2
272,North Dakota,-8.230303534969693,105.2,113.4,70.8,30,-10.52,0.28621205812878836,0.8998610744937249,8.998610744937249,-8.758632283591625,-14.775729769417602,22.67961108342639,1.346740194379535,1.7579866068779697,272,-1.05,0.176,0,2,0,5,5,7,4,7,0,3
273,Eastern Michigan,-7.763350094858552,103.9,111.7,68.8,31,-12.88,0.6395812381426811,0.8409920683015354,8.409920683015354,-8.855222880168233,-11.882865293497321,29.85079174955758,1.2007501512422607,1.255667300296128,273,-5.56,0.389,0,0,0,1,3,10,12,5,0,0
274,Albany,-9.08904852853756,101.6,110.7,68.8,29,-8.52,-0.0711310660671951,0.925415036578707,9.254150365787071,-8.951388677301493,-11.755873046457051,25.697718562455968,1.2419200003815345,1.5934422293130974,274,-7.71,0.533,0,0,1,3,1,3,12,9,0,1
275,Houston Christian,-8.89036711769485,98.1,107.0,66.1,30,-9.78,0.11120411028814359,0.9211585890061299,9.211585890061299,-9.09935967741822,-14.297171759503737,33.255812235436956,1.0920905250864108,1.1434438085167027,275,-3.21,0.235,0,3,0,2,1,7,9,8,0,5
276,Fresno St.,-8.785923715357654,99.6,108.3,71.9,31,-10.2,0.17675953558029311,0.9137148234530432,9.137148234530432,-9.107835589918672,-15.641526182876866,36.23464526731253,0.9237064959586889,1.198327835321762,276,5.05,0.0,0,7,0,11,0,4,5,4,0,16
277,Tarleton St.,-9.172974837695165,93.2,102.4,66.5,29,-9.96,0.09837814528810451,0.9225445533586366,9.225445533586367,-9.362917889164002,-12.938849486225546,19.405198626420297,1.5860148215316254,1.775989097626593,277,0.04,0.056,0,4,0,4,1,9,8,3,0,8
278,Bowling Green,-10.009541890537747,96.3,106.3,70.5,29,-7.63,-0.2974427363172184,0.8983328025909288,8.98332802590929,-9.446763259357464,-13.258941002063313,30.82111932151885,1.135843559411968,1.2738655971148798,278,-5.84,0.357,0,1,0,1,1,7,11,8,0,1
279,Alabama St.,-9.467108286601956,97.8,107.3,69.5,33,-10.45,0.12286146417475541,0.9198792694587327,9.198792694587327,-9.681366006679717,-10.07187891107689,29.13520221039625,1.2249692294377574,1.2812228028340549,279,-9.11,0.421,0,3,0,3,2,1,16,8,0,4
280,Stephen F. Austin,-10.3974422412997,94.8,105.2,69.9,27,-7.92,-0.3096802801624625,0.8966440013487236,8.966440013487237,-9.77981544156186,-12.04030721511836,34.78226634142047,1.0906928653459533,1.0321723925728166,280,-3.06,0.4,0,3,0,2,2,4,8,8,0,5
281,Old Dominion,-11.214908033496116,97.3,108.5,67.7,32,-4.74,-0.8093635041870144,0.8039164881100881,8.03916488110088,-9.914859607765594,-15.076430800656457,23.612285476861246,1.372828470856541,1.59819165286598,281,-3.58,0.4,0,1,0,1,4,9,8,9,0,4
282,Penn,-10.457741911336356,101.0,111.5,69.7,27,-9.16,-0.1622177389170445,0.9154190900295878,9.154190900295877,-10.129155462577227,-13.480442825436132,22.05795496713104,1.3820678830280175,1.7716246657886179,282,-1.91,0.214,0,4,0,3,1,5,7,7,0,6
283,Bethune Cookman,-10.992194699094156,96.5,107.5,70.7,32,-6.98,-0.5015243373867695,0.8667719392269314,8.667719392269314,-10.137055086679368,-9.269709071049437,30.80316434175854,1.0873985056712558,1.3598946225384918,283,-6.77,0.368,0,4,0,3,1,2,16,6,0,6
284,Boston University,-11.571559461022673,97.7,109.3,65.0,30,-4.72,-0.8564449326278342,0.7925446322417533,7.9254463224175336,-10.139759126451798,-12.84378386870474,18.640124918490336,1.533858117107748,1.973145744824366,284,-7.1,0.2,0,1,0,0,1,4,13,11,0,1
285,Ball St.,-10.096884381703276,101.5,111.6,67.8,28,-10.32,0.0278894522870905,0.9297702708550658,9.297702708550657,-10.152503428934349,-13.565062410936896,24.074440260228407,1.384316164665762,1.5289003302120714,285,-6.26,0.286,0,0,0,2,2,6,9,9,0,1
286,Western Michigan,-9.935978413581154,99.8,109.8,69.9,31,-11.12,0.14800269830235568,0.9170554747549269,9.170554747549268,-10.206279255796845,-14.54839304092739,17.755563058859117,1.6183436269409968,1.9587321161841176,286,-4.02,0.353,0,2,0,3,3,6,8,9,0,3
287,Pacific,-10.923128528909942,98.4,109.3,68.1,31,-7.97,-0.36914106611374276,0.8880810836039851,8.880810836039851,-10.265514621620436,-15.543923505421112,20.235352793001006,1.4587613642922919,1.876859739027715,287,1.44,0.133,0,7,1,5,2,4,4,8,0,9
288,Portland,-9.302133664610068,103.4,112.7,70.1,29,-13.6,0.5372332919237415,0.8604641099758698,8.604641099758698,-10.28556539615245,-12.653135482906197,17.524409094751306,1.679652319202029,1.8954868024372749,288,2.17,0.231,0,6,0,3,3,5,6,6,0,7
289,Gardner Webb,-9.595845011739854,99.9,109.5,70.6,30,-13.0,0.42551937353251823,0.8793957966598753,8.793957966598754,-10.367511463106375,-14.341091273958643,27.64922580369145,1.1903089468523942,1.479034499812209,289,-3.37,0.176,0,2,0,4,1,7,9,7,0,5
290,Utah Tech,-11.403695178374392,100.3,111.7,69.2,31,-7.08,-0.5404618972967989,0.859881627492805,8.59881627492805,-10.464812050921584,-19.59914778904934,36.211018049747594,0.9541166500828525,1.1433617890948908,290,-1.53,0.056,0,3,0,5,0,10,5,8,0,5
291,VMI,-11.067603609431373,98.2,109.3,69.6,29,-8.53,-0.3172004511789217,0.895593932957585,8.95593932957585,-10.468840296758694,-13.187031276044426,21.629020192580654,1.4165799235035867,1.7641508914912363,291,-4.75,0.375,0,1,1,3,2,10,8,4,0,1
292,Eastern Washington,-10.621091621982728,99.6,110.2,68.4,29,-10.32,-0.037636452747841,0.9288095690876299,9.288095690876299,-10.54805148388667,-15.222480003279607,28.09495813149434,1.2233326225612042,1.3782563156583203,292,-1.81,0.118,0,3,0,5,1,6,7,7,0,3
293,Mercer,-9.947684441007922,95.7,105.7,72.7,30,-13.05,0.3877894448740098,0.8852704764780174,8.852704764780174,-10.65455630223898,-13.82955063216503,33.90517827373132,1.0599845816763893,1.1433028405142038,293,-4.48,0.294,0,0,0,6,2,11,9,2,0,1
294,Denver,-9.750934228556375,97.3,107.1,68.3,28,-14.15,0.5498832214304532,0.8581702568291598,8.581702568291599,-10.782911183658618,-14.511601727993675,25.356948286438815,1.3401263875842826,1.4627558522147748,294,-2.87,0.167,0,1,0,6,2,8,6,5,0,2
295,Southern Mississippi,-12.802405383411568,94.0,106.8,73.5,30,0.0,-1.600300672926446,0.5559025504535154,5.559025504535154,-10.800975450054526,-16.840642472971936,37.150678466992844,1.024723533029821,0.9625971177041555,295,-3.51,0.062,0,1,0,4,1,9,7,8,0,6
296,UMBC,-11.443078615887174,104.7,116.2,71.6,28,-9.16,-0.28538482698589673,0.8999728331170708,8.999728331170708,-10.887747854596698,-14.059630979541083,18.94777894135492,1.5452891519324456,1.9058870602782025,296,-6.87,0.333,0,1,0,4,3,2,7,11,0,3
297,North Florida,-10.222503950387079,104.7,114.9,74.2,30,-13.29,0.383437006201615,0.885931904427399,8.85931904427399,-10.921845236826204,-10.916353951931427,23.966936195765022,1.4156641184176761,1.493636984511297,297,-2.83,0.389,0,3,2,1,4,5,7,8,2,4
298,San Diego,-12.615856388210247,97.7,110.3,73.4,32,-3.47,-1.1432320485262808,0.7130312507526925,7.1303125075269245,-10.94930148440373,-19.320948404979514,25.139742609455624,1.2583794504522126,1.6260735651392182,298,1.01,0.071,0,7,0,4,0,7,5,9,0,10
299,Loyola MD,-12.04666360975581,98.4,110.5,68.0,30,-7.13,-0.6145829512194764,0.8459425120063118,8.459425120063118,-10.96520834833613,-15.532480385715612,23.711069357407737,1.3168892970225818,1.6851600598258565,299,-7.27,0.294,0,1,0,1,0,5,11,12,0,1
300,Saint Peter's,-12.172313485967578,92.8,105.0,65.9,27,-8.37,-0.47528918574594736,0.8712510991667108,8.71251099166711,-11.244691845249388,-13.059242006102139,31.695060784699436,1.047717212479071,1.3520978577639933,300,-7.79,0.375,0,1,1,0,0,3,10,12,0,1
301,Weber St.,-12.00123958086273,98.8,110.8,67.3,30,-9.77,-0.27890494760784135,0.9008444327236345,9.008444327236344,-11.48596659595946,-15.693408734263933,29.011316253508454,1.2086319201531182,1.3171545732245833,301,-3.09,0.294,0,1,0,6,2,6,7,8,0,3
302,Fairleigh Dickinson,-10.715925940514978,96.7,107.4,70.6,29,-14.31,0.4492592574356278,0.8755677469323182,8.755677469323182,-11.549404648221397,-15.060433581144451,24.83395718352478,1.3672650343408272,1.4750950736331192,302,-8.54,0.222,0,3,0,0,0,4,10,12,0,3
303,Tennessee Tech,-11.650713808439534,98.4,110.0,69.7,30,-11.68,0.00366077394505826,0.9321066304602997,9.321066304602997,-11.657656105762545,-13.06490044570253,28.955153819226172,1.201055603223328,1.3342317374623713,303,-7.46,0.375,0,3,0,1,0,3,13,10,0,3
